Priority,Practice Name,Trading Name,City,State,Phone,Phone Check,Phone Note,Owner / Decision Maker,Owner Title,Email,Email Check,Email Type,Mail Host,Email Note,Email Source,Website,Address,ZIP,Practice Type,Record Type,Target Tier,Google Rating,Locations On Phone,Record Updated,Record Freshness,Source - Registry,Source - Website,Source - Google Maps,Source - Email Found On,Data Flag,NPI,Called,Outcome,Follow Up
B,"Dr Thomas A Gallivan, Jr, Dds, PC",DuBOFF DENTISTRY,Rutland,VT,(802) 773-1393,VALID,area code matches VT; confirmed by 2 independent sources,"Thomas Gallivan, DDS",President,,,,,,,,198 North Main Street,05701,General Dentistry,Practice (organisation),Primary (general),,2,2008,Stale,https://npiregistry.cms.hhs.gov/provider-view/1598916579,,https://www.google.com/maps/place/DuBOFF+DENTISTRY/data=!4m7!3m6!1s0x89e0246b18da38d3:0x278afa12310f9f4a!8m2!3d43.6223942!4d-72.9743373!16s%2Fg%2F1tkc333d!19sChIJ0zjaGGsk4IkRSp8PMRL6iic,,,1598916579,,,
B,"Drs. Frank And Debbie Iacono, P.C.",Lynn Harasty DMD - Complete Health Periodontics,Rutland,VT,(802) 775-7440,VALID,area code matches VT; confirmed by 3 independent sources,"Frank Iacono, DDS",Owner/president,completehealthperio@gmail.com,DELIVERABLE,Free mailbox,Google Workspace,domain accepts mail (MX present),Practice website,http://completehealthperiodontics.com/,72 Allen St,05701,General Dentistry,Practice (organisation),Primary (general),,1,2009,Stale,https://npiregistry.cms.hhs.gov/provider-view/1568403061,http://completehealthperiodontics.com/,https://www.google.com/maps/place/Lynn+Harasty+DMD+-+Complete+Health+Periodontics/data=!4m7!3m6!1s0x89e0246ae02aef2f:0xa99e8233ef9fbf4b!8m2!3d43.5972796!4d-72.9633346!16s%2Fg%2F1hc834236!19sChIJL-8q4Gok4IkRS7-f7zOCnqk,https://completehealthperiodontics.com/,CHECK - likely typo in the practice's own filing,1568403061,,,
B,Family Dental Associates,Family Dental Associates.,Rutland,VT,(802) 775-0819,VALID,area code matches VT; confirmed by 3 independent sources,"Robert Kolodzej, DMD",Senior Partner,info@familydentalvt.com,DELIVERABLE,Role account,Microsoft 365,domain accepts mail (MX present),Practice website,http://familydentalvt.com/,4 General Wing Rd,05701,General Dentistry,Practice (organisation),Primary (general),,2,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1487853644,http://familydentalvt.com/,https://www.google.com/maps/place/Family+Dental+Associates./data=!4m7!3m6!1s0x89e024f7f042a13d:0xa1f6ebb9dcc962fa!8m2!3d43.6016167!4d-72.9584881!16s%2Fg%2F1tfk0vr9!19sChIJPaFC8Pck4IkR-mLJ3Lnr9qE,https://www.familydentalvt.com/contact.html,,1487853644,,,
B,"Robert Schmidt, DMD",Taconic Dental Arts,Rutland,VT,(802) 773-1020,VALID,area code matches VT; confirmed by 3 independent sources,"Robert Schmidt, DMD",DMD,,,,,,,http://www.taconicdentalarts.com/,163 Jackson Ave,05701,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1477695211,http://www.taconicdentalarts.com/,https://www.google.com/maps/place/Taconic+Dental+Arts/data=!4m7!3m6!1s0x89e024576ad09f4d:0x50e89fa3d3c00f2e!8m2!3d43.6221039!4d-72.9537384!16s%2Fg%2F1wbrysqp!19sChIJTZ_Qalck4IkRLg_A06Of6FA,,,1477695211,,,
B,"Steven Brenner, D.D.S",Brenner Steven M DDS,Rutland,VT,(802) 773-2701,VALID,area code matches VT; confirmed by 2 independent sources,"Steven Brenner, D.D.S",D.d.s,,,,,,,,198 N Main St,05701,General Dentistry,Individual dentist,Primary (general),,1,2010,Stale,https://npiregistry.cms.hhs.gov/provider-view/1780902957,,https://www.google.com/maps/place/Brenner+Steven+M+DDS/data=!4m7!3m6!1s0x89e0246b18da38d3:0x528cab7dad68d7e7!8m2!3d43.6223993!4d-72.9742826!16s%2Fg%2F1xgrnylg!19sChIJ0zjaGGsk4IkR59dorX2rjFI,,,1780902957,,,
B,"Shelburne Dental Services, P.C.",Shelburne Dental Group,Shelburne,VT,(802) 985-3500,VALID,area code matches VT; confirmed by 3 independent sources,"Nathan Bouchard, DDS",Owner/dentist,,,,,,,https://www.shelburnedental.com/,30 Shelburne Shopping Park,05482,General Dentistry,Practice (organisation),Primary (general),,2,2013,Stale,https://npiregistry.cms.hhs.gov/provider-view/1053751164,https://www.shelburnedental.com/,https://www.google.com/maps/place/Shelburne+Dental+Group/data=!4m7!3m6!1s0x4cca7ddb8fd84445:0xe5d57ac3e2338cb6!8m2!3d44.3792622!4d-73.2249887!16s%2Fg%2F1tql4dbc!19sChIJRUTYj9t9ykwRtowz4sN61eU,,,1053751164,,,
B,"Susan Grimes, DDS",,Shelburne,VT,(802) 983-3500,VALID,area code matches VT,"Susan Grimes, DDS",DDS,,,,,,,,30 Shelburne Shopping Park,05482,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1710913157,,,,,1710913157,,,
B,"Wendy Everhart, DDS",Catamount Family Dental PLC,So Burlington,VT,(802) 862-6562,VALID,area code matches VT; confirmed by 3 independent sources,"Wendy Everhart, DDS",DDS,,,,,,,https://www.catamountfamilydental.com/,1 Kennedy Drive U6,05403,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1972686319,https://www.catamountfamilydental.com/,https://www.google.com/maps/place/Everhart+%26+Pinto/data=!4m7!3m6!1s0x4cca7bd75aaf2563:0x7730d47dd4a89980!8m2!3d44.4522693!4d-73.1785849!16s%2Fg%2F11lfz_rjfd!19sChIJYyWvWtd7ykwRgJmo1H3UMHc,,,1972686319,,,
B,"Dennis Nelson, D.D.S.",,South Burlington,VT,(802) 864-6264,VALID,area code matches VT,"Dennis Nelson, D.D.S.",D.D.S.,,,,,,,,110 Kimball Ave Suite 230,05403,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1760582357,,,,,1760582357,,,
B,Dorset Street Family Dental Plc,Dorset Street Family Dental,South Burlington,VT,(802) 860-3368,VALID,area code matches VT; confirmed by 3 independent sources,John Hemsted,Manager,,,,,,,http://www.dorsetstreetdental.com/,165 Dorset St,05403,General Dentistry,Practice (organisation),Primary (general),,1,2013,Stale,https://npiregistry.cms.hhs.gov/provider-view/1376986364,http://www.dorsetstreetdental.com/,https://www.google.com/maps/place/Dorset+Street+Family+Dental/data=!4m7!3m6!1s0x4cca7a33ab6161d5:0x422517edd2f72ab4!8m2!3d44.464562!4d-73.181237!16s%2Fg%2F1yfps5x8s!19sChIJ1WFhqzN6ykwRtCr30u0XJUI,,,1376986364,,,
B,"Karen Sperry, DDS",Sperry Karen DDS,South Burlington,VT,(802) 863-0330,VALID,area code matches VT; confirmed by 3 independent sources,"Karen Sperry, DDS",DDS,,,,,,,http://ksperrydental.com/,595 Dorset St # 1,05403,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1780722124,http://ksperrydental.com/,https://www.google.com/maps/place/Sperry+Karen+DDS/data=!4m7!3m6!1s0x4cca7bd0b9375865:0xb654895fbb021b23!8m2!3d44.4531434!4d-73.1793616!16s%2Fg%2F1tkshdwj!19sChIJZVg3udB7ykwRIxsCu1-JVLY,,,1780722124,,,
B,"Kenneth Kero, DDS",,South Burlington,VT,(802) 658-5840,VALID,area code matches VT,"Kenneth Kero, DDS",DDS,,,,,,,,1128 Williston Rd,05403,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1780872903,,,,,1780872903,,,
B,McLean Dental Group,McLean Dental Group PC,South Burlington,VT,(802) 864-9111,VALID,area code matches VT; confirmed by 3 independent sources,"David McLean, DDS",Owner/ President,info@mcleandentalgroup.com,DELIVERABLE,Role account,Other,domain accepts mail (MX present),Practice website,https://www.mcleandentalgroup.com,1683 Williston Rd Suite 1,05403,General Dentistry,Practice (organisation),Primary (general),,1,2011,Stale,https://npiregistry.cms.hhs.gov/provider-view/1013286376,https://www.mcleandentalgroup.com,"https://www.google.com/maps/place/Dr.+David+E.+Mclean,+DDS/data=!4m7!3m6!1s0x4cca79841d24e2cf:0x4aca6a7eca3ed7ef!8m2!3d44.4638402!4d-73.1584329!16s%2Fg%2F1hc27y2t6!19sChIJz-IkHYR5ykwR79c-yn5qyko",https://www.mcleandentalgroup.com:443/contact-us,,1013286376,,,
B,"Michael Ziegler, D.M.D.",Williston Road Family Dental,South Burlington,VT,(802) 863-0505,VALID,area code matches VT; confirmed by 3 independent sources,"Michael Ziegler, D.M.D.",D.M.D.,,,,,,,http://www.willfamdent.com/,1340 Williston Rd,05403,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1558459974,http://www.willfamdent.com/,https://www.google.com/maps/place/Ziegler+Michael+L+DDS./data=!4m7!3m6!1s0x4cca7a2ed46953db:0x8b6c6331f4119a04!8m2!3d44.4670816!4d-73.1700263!16s%2Fg%2F1tdzwb9d!19sChIJ21Np1C56ykwRBJoR9DFjbIs,,,1558459974,,,
B,Aman U Syed Plc,Springfield Family Dental,Springfield,VT,(802) 885-4581,VALID,area code matches VT; confirmed by 3 independent sources,"Aman Syed, DDS",Owner,,,,,,,https://dentistryspringfieldvt.com/,17 Old Chester Rd,05156,General Dentistry,Practice (organisation),Primary (general),,1,2008,Stale,https://npiregistry.cms.hhs.gov/provider-view/1558557876,https://dentistryspringfieldvt.com/,https://www.google.com/maps/place/Springfield+Family+Dental/data=!4m7!3m6!1s0x89e1b9b67133ad55:0xb22f3269d89b131e!8m2!3d43.3006935!4d-72.4948806!16s%2Fg%2F1tdvl5br!19sChIJVa0zcba54YkRHhOb2GkyL7I,,,1558557876,,,
B,Michael Shafer DDS,,Springfield,VT,(802) 674-5596,VALID,area code matches VT,"Michael Shafer, DDS",Dentist/owner,,,,,,,,2419 Goulden Ridge Rd,05156,General Dentistry,Practice (organisation),Primary (general),,1,2008,Stale,https://npiregistry.cms.hhs.gov/provider-view/1174633580,,,,,1174633580,,,
B,Sinclair DMD & Mayott DDS PC,Christopher Fauver DDS Comprehensive Dentistry and Oral Wellness,Springfield,VT,(802) 885-3191,VALID,area code matches VT; confirmed by 3 independent sources,"Christopher Fauver, D.D.S.",President/owner,,,,,,,http://www.drchristopherfauver.com/,2 Chester Road Suite 10 Springfield Plaza,05156,General Dentistry,Practice (organisation),Primary (general),,1,2009,Stale,https://npiregistry.cms.hhs.gov/provider-view/1790019719,http://www.drchristopherfauver.com/,https://www.google.com/maps/place/Christopher+Fauver+DDS+Comprehensive+Dentistry+and+Oral+Wellness/data=!4m7!3m6!1s0x89e1b9b3f2605439:0xbb3056d232817031!8m2!3d43.2636133!4d-72.5956892!16s%2Fg%2F1tfs21x7!19sChIJOVRg8rO54YkRMXCBMtJWMLs,,,1790019719,,,
B,"Ronald Kaye, DDS",,St Albans,VT,(802) 848-3829,VALID,area code matches VT,"Ronald Kaye, DDS",DDS,,,,,,,,12 Houghton Street 53 Main Street,05478,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1104961283,,,,,1104961283,,,
B,"David Congalton, DDS",,Vergennes,VT,(802) 877-3534,VALID,area code matches VT,"David Congalton, DDS",DDS,,,,,,,,106 Main St,05491,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1407847916,,,,,1407847916,,,
B,"Thomas Heydinger, DDS",,W Brattleboro,VT,(802) 254-2384,VALID,area code matches VT,"Thomas Heydinger, DDS",DDS,,,,,,,,1046 Western Avenue,05303,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1306949680,,,,,1306949680,,,
B,"Acdcdds, PC",Williston Bristol Park Dental,Williston,VT,(802) 878-1170,VALID,area code matches VT; confirmed by 3 independent sources,"Roni Golden, DMD",Dentist,,,,,,,https://www.bristolparkdental.com/,25 Bishop Ave,05495,General Dentistry,Practice (organisation),Primary (general),,3,2013,Stale,https://npiregistry.cms.hhs.gov/provider-view/1124454145,https://www.bristolparkdental.com/,https://www.google.com/maps/place/Williston+Bristol+Park+Dental/data=!4m7!3m6!1s0x4cca78fa23b385dd:0x633847e5f3cbbbb0!8m2!3d44.4463542!4d-73.1120619!16s%2Fg%2F1tgp0f47!19sChIJ3YWzI_p4ykwRsLvL8-VHOGM,,,1124454145,,,
B,"Contemporary Dental Arts, P.C.",Contemporary Dental Arts | Cosmetic Dentist in Williston VT,Williston,VT,(802) 878-9888,VALID,area code matches VT; confirmed by 3 independent sources,"Lauren Shanard, DDS",Owner,,,,,,,https://contemporarydentalartsvt.com/,75 Talcott Rd Suite 60,05495,General Dentistry,Practice (organisation),Primary (general),,2,2010,Stale,https://npiregistry.cms.hhs.gov/provider-view/1255533519,https://contemporarydentalartsvt.com/,https://www.google.com/maps/place/Contemporary+Dental+Arts+%7C+Cosmetic+Dentist+in+Williston+VT/data=!4m7!3m6!1s0x4cca78f6f677888f:0x3aa371910afd8bda!8m2!3d44.4479411!4d-73.1044558!16s%2Fg%2F1tz710g8!19sChIJj4h39vZ4ykwR2ov9CpFxozo,,,1255533519,,,
B,Gabriel Mannarino DDS PLLC,"Gabriel Mannarino, DDS",Williston,VT,(802) 878-0600,VALID,area code matches VT; confirmed by 3 independent sources,Gabriel Mannarino,Dentist/owner,,,,,,,http://www.willistondental.com/,160 James Brown Dr,05495,General Dentistry,Practice (organisation),Primary (general),,1,2013,Stale,https://npiregistry.cms.hhs.gov/provider-view/1013345966,http://www.willistondental.com/,https://www.google.com/maps/place/Williston+Dental+Team/data=!4m7!3m6!1s0x4cca79cf34d511e5:0x6eceaab13cb7cbfc!8m2!3d44.4757525!4d-73.1166265!16s%2Fg%2F1tf6g7_l!19sChIJ5RHVNM95ykwR_Mu3PLGqzm4,,,1013345966,,,
B,"Jace Molinari, D.M.D.","Dr. Jace Molinari, DMD",Williston,VT,(802) 878-2933,VALID,area code matches VT; confirmed by 3 independent sources,"Jace Molinari, D.M.D.",D.M.D.,,,,,,,http://www.jacemolinaridmd.com/,584 Oak Hill Rd Thomas Chittenden Health Center,05495,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1205046240,http://www.jacemolinaridmd.com/,"https://www.google.com/maps/place/Dr.+Jace+Molinari,+DMD/data=!4m7!3m6!1s0x4cb5876149ab9d15:0xb01de13a29ea5345!8m2!3d44.4302925!4d-73.0745585!16s%2Fg%2F1tjmd81h!19sChIJFZ2rSWGHtUwRRVPqKTrhHbA",,,1205046240,,,
C,Cvo Aquisition Plc,Central Vermont Orthodontics,Barre,VT,(802) 476-6373,VALID,area code matches VT; confirmed by 3 independent sources,"Gary Bedrosian, DDS, MSD",Owner,info@cvortho.com,DELIVERABLE,Role account,Google Workspace,domain accepts mail (MX present),Practice website,http://www.cvortho.com/,85 Washington St Ste 2,05641,Orthodontics,Practice (organisation),Secondary (specialty),,2,2024,Recent,https://npiregistry.cms.hhs.gov/provider-view/1144043530,http://www.cvortho.com/,https://www.google.com/maps/place/Central+Vermont+Orthodontics/data=!4m7!3m6!1s0x4cb506ce3ed073c7:0x69b8f55558e108bc!8m2!3d44.1945596!4d-72.497646!16s%2Fg%2F1w0h_6lj!19sChIJx3PQPs4GtUwRvAjhWFX1uGk,https://www.cvortho.com/,,1144043530,,,
C,"Curtis Middleton, DMD",,Brattleboro,VT,(802) 257-2489,VALID,area code matches VT,"Curtis Middleton, DMD",DMD,,,,,,,,54 Chickering Dr,05301,Periodontics,Individual dentist,Secondary (specialty),,1,2026,Recent,https://npiregistry.cms.hhs.gov/provider-view/1689610073,,,,,1689610073,,,
C,"Yusuf Sheikh, DMD",Brattleboro Dental Health,Brattleboro,VT,(802) 230-0110,VALID,area code matches VT; confirmed by 3 independent sources,"Yusuf Sheikh, DMD",DMD,,,,,,,https://brattleborodentalhealth.com/,1046 Western Ave Ste 1,05301,Periodontics,Individual dentist,Secondary (specialty),,1,2023,Recent,https://npiregistry.cms.hhs.gov/provider-view/1780178822,https://brattleborodentalhealth.com/,https://www.google.com/maps/place/Brattleboro+Dental+Health/data=!4m7!3m6!1s0x89e11b921cc02f71:0x91c4b941c8ab2607!8m2!3d42.8559968!4d-72.6025041!16s%2Fg%2F1t_tl90t!19sChIJcS_AHJIb4YkRByaryEG5xJE,,,1780178822,,,
C,"Samantha Aguirre, D.D.S.",Community Health Centers – Riverside,Burlington,VT,(802) 864-6309,VALID,area code matches VT; confirmed by 3 independent sources,"Samantha Aguirre, D.D.S.",D.D.S.,info@chcb.org,DELIVERABLE,Role account,Other,domain accepts mail (MX present),Practice website,https://www.chcb.org/locations/riverside/,617 Riverside Ave,05401,Public Health,Individual dentist,Secondary (specialty),,1,2025,Recent,https://npiregistry.cms.hhs.gov/provider-view/1013466630,https://www.chcb.org/locations/riverside/,https://www.google.com/maps/place/Community+Health+Centers+%E2%80%93+Riverside/data=!4m7!3m6!1s0x4cca7a897b2978fd:0x3b22eff890e11ac!8m2!3d44.4899904!4d-73.2044182!16s%2Fg%2F1tf_h0nk!19sChIJ_Xgpe4l6ykwRrBEOif8usgM,https://www.chcb.org/locations/riverside/,,1013466630,,,
C,Springfield Medical Care Systems Inc,,Ludlow,VT,(802) 228-4446,VALID,area code matches VT,Andrew Majka,CFO,,,,,,,,8 Main St,05149,"Clinic/Center, Federally Qualified Health Center (FQHC)",Practice (organisation),Secondary (specialty),,1,2024,Recent,https://npiregistry.cms.hhs.gov/provider-view/1376835405,,,,,1376835405,,,
C,"Smile Doctors Of Vermont, P.C.",Champlain Orthodontics - St. Albans,Saint Albans,VT,(802) 527-7100,VALID,area code matches VT; confirmed by 3 independent sources,"Gregory Goggans, DMD",President,,,,,,,https://champlainortho.net/,80 Mapleville Depot,05478,Orthodontics,Practice (organisation),Secondary (specialty),,1,2025,Recent,https://npiregistry.cms.hhs.gov/provider-view/1083405377,https://champlainortho.net/,https://www.google.com/maps/place/Champlain+Orthodontics+-+St.+Albans/data=!4m7!3m6!1s0x4cca1abf0e210623:0x26cff8c93c4a359f!8m2!3d44.791867!4d-73.0737416!16s%2Fg%2F1twyz4tt!19sChIJIwYhDr8aykwRnzVKPMn4zyY,,,1083405377,,,
C,3D Dental & Orthodotics LLC,,South Burlington,VT,(469) 434-9908,VALID,area code 469 outside target states,Abd Kawaiah,Owner,,,,,,,,340 Dorset St,05403,Clinic/Center,Practice (organisation),Secondary (specialty),,1,2024,Recent,https://npiregistry.cms.hhs.gov/provider-view/1902661325,,,,,1902661325,,,
C,"James Baker, DMD",South Burlington Endodontics,South Burlington,VT,(802) 491-4400,VALID,area code matches VT; confirmed by 3 independent sources,"James Baker, DMD",DMD,,,,,,,http://sburlingtonendo.com/,110 Kimball Ave Ste 210,05403,Endodontics,Individual dentist,Secondary (specialty),,1,2024,Recent,https://npiregistry.cms.hhs.gov/provider-view/1508398272,http://sburlingtonendo.com/,https://www.google.com/maps/place/James+Baker/data=!4m7!3m6!1s0x4cca7975324a381d:0x99eaae037152f7a6!8m2!3d44.45474!4d-73.1446846!16s%2Fg%2F11rkj8k5y6!19sChIJHThKMnV5ykwRpvdScQOu6pk,,,1508398272,,,
C,"Liana Preto Webber, DDS, PHD",Timberlane Adult Dentistry & Periodontics,South Burlington,VT,(802) 864-6881,VALID,area code matches VT; confirmed by 3 independent sources,"Liana Preto Webber, DDS, PHD","DDS, PHD",mailbox@timberlaneadultdentistry.com,DELIVERABLE,Named/other,Microsoft 365,domain accepts mail (MX present),Practice website,http://www.timberlaneadultdentistry.com/,60 Timber Ln Ste 1,05403,Periodontics,Individual dentist,Secondary (specialty),,1,2023,Recent,https://npiregistry.cms.hhs.gov/provider-view/1043965072,http://www.timberlaneadultdentistry.com/,https://www.google.com/maps/place/Timberlane+Adult+Dentistry+%26+Periodontics/data=!4m7!3m6!1s0x4cca79076f1173b1:0x69739ea86c1fe4bd!8m2!3d44.4523248!4d-73.1663946!16s%2Fg%2F11yf35vgqk!19sChIJsXMRbwd5ykwRveQfbKiec2k,https://www.timberlaneadultdentistry.com/,,1043965072,,,
C,Timberlane Dental Group,,South Burlington,VT,(802) 264-6909,VALID,area code matches VT,Dorothy Watson,Administrator,,,,,,,,60 Timber Ln,05403,Orthodontics,Practice (organisation),Secondary (specialty),,1,2025,Recent,https://npiregistry.cms.hhs.gov/provider-view/1326139130,,,,,1326139130,,,
C,Springfield Medical Care Systems Inc.,,Springfield,VT,(802) 886-3937,VALID,area code matches VT,Andrew Majka,CFO,,,,,,,,100 River St,05156,"Clinic/Center, Federally Qualified Health Center (FQHC)",Practice (organisation),Secondary (specialty),,1,2024,Recent,https://npiregistry.cms.hhs.gov/provider-view/1730336843,,,,,1730336843,,,
C,Myorthos Vermont Orthodontics PC,Champlain Orthodontics - Williston,Williston,VT,(802) 878-5323,VALID,area code matches VT; confirmed by 3 independent sources,Casey Lonabocker,Vp Operations & Strategy,,,,,,,https://champlainortho.net/,277 Blair Park Rd Ste 101,05495,Orthodontics,Practice (organisation),Secondary (specialty),,1,2024,Recent,https://npiregistry.cms.hhs.gov/provider-view/1407620214,https://champlainortho.net/,https://www.google.com/maps/place/Champlain+Orthodontics+-+Drs.+Ryan+and+Eaton/data=!4m7!3m6!1s0x4cca78548e7f1a43:0x6fe48fbdd56abec5!8m2!3d44.4559088!4d-73.1148841!16s%2Fg%2F1tplkc0g!19sChIJQxp_jlR4ykwRxb5q1b2P5G8,,,1407620214,,,
C,Bennington Orthodontics PLLC,Efros Orthodontics - Bennington,Bennington,VT,(802) 447-7987,VALID,area code matches VT; confirmed by 3 independent sources,"Michael Sleeman, DMD",Member,,,,,,,https://efrosorthodontics.com/,211 School St,05201,Orthodontics,Practice (organisation),Secondary (specialty),,1,2021,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1265103402,https://efrosorthodontics.com/,https://www.google.com/maps/place/Efros+Orthodontics+-+Bennington/data=!4m7!3m6!1s0x89e0971cd5d0709f:0xfe439d16c7d866fd!8m2!3d42.8795798!4d-73.1947397!16s%2Fg%2F11yvhgs3yz!19sChIJn3DQ1RyX4IkR_WbYxxadQ_4,,,1265103402,,,
C,Champlain Orthodontic Associates,,Burlington,VT,(802) 652-4000,VALID,area code matches VT,"J Peter Sande, DDS",President,,,,,,,,247 Pearl St,05401,Orthodontics,Practice (organisation),Secondary (specialty),,1,2020,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1679684260,,,,,1679684260,,,
C,"Sleepifymd, LLC",,Burlington,VT,(802) 391-0606,VALID,area code matches VT,"Chad Libraty, DDS",Owner,,,,,,,,822 S Prospect St,05401,"Clinic/Center, Sleep Disorder Diagnostic",Practice (organisation),Secondary (specialty),,1,2021,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1790305985,,,,,1790305985,,,
C,Community Health Centers Of The Rutland Region,,Rutland,VT,(800) 468-9118,VALID,toll-free (not a local line),Melissa Bovey,Credentialing Specialist,,,,,,,,69 Allen St Ste 7,05701,Pediatric,Practice (organisation),Secondary (specialty),,1,2020,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1912502212,,,,,1912502212,,,
C,Dr Donald P McLaughlin PC,,Rutland,VT,(802) 773-7000,VALID,area code matches VT,"Donald McLaughlin, DDS  PC",Owner,,,,,,,,206 N Main St,05701,Orthodontics,Practice (organisation),Secondary (specialty),,1,2018,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1477760395,,,,,1477760395,,,
C,"Lynn H Duboff, Dmd, PLLC",,Rutland,VT,(802) 779-6137,VALID,area code matches VT,"Lynn Duboff, DMD",Dr,,,,,,,,72 Allen St,05701,Periodontics,Practice (organisation),Secondary (specialty),,1,2019,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1164073136,,,,,1164073136,,,
C,"Southern Vermont Endontics, PC",Charles Ullman,Rutland,VT,(802) 773-7767,VALID,area code matches VT; confirmed by 3 independent sources,"Cheryl Ullman, DMD",President,,,,,,,https://www.vtendodontics.com/meet-us/dr-charles-ullman/,71 Allen St Suite 204,05701,Endodontics,Practice (organisation),Secondary (specialty),,1,2020,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1558483321,https://www.vtendodontics.com/meet-us/dr-charles-ullman/,https://www.google.com/maps/place/Charles+Ullman/data=!4m7!3m6!1s0x89e024f6b16ba2c3:0x3f5a9090524065f2!8m2!3d43.5985506!4d-72.9627747!16s%2Fg%2F11tdf9mmb8!19sChIJw6JrsfYk4IkR8mVAUpCQWj8,,,1558483321,,,
C,Associates In Orhtodontics PC,"Dr. Theodore Librizzi, DDS",South Burlington,VT,(802) 859-9441,VALID,area code matches VT; confirmed by 2 independent sources,"David Angus, DMD MSD",Doctor Co Owner,,,,,,,,1 Kennedy Drive Suite #5,05403,Orthodontics,Practice (organisation),Secondary (specialty),,1,2020,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1740306224,,"https://www.google.com/maps/place/Dr.+Theodore+Librizzi,+DDS/data=!4m7!3m6!1s0x4cca7bd750097e29:0x30912aae4aa9f49d!8m2!3d44.4592333!4d-73.1786914!16s%2Fg%2F1tj7_lkk!19sChIJKX4JUNd7ykwRnfSpSq4qkTA",,,1740306224,,,
C,Champlain Periodontal P.C.,Champlain Periodontal,South Burlington,VT,(802) 862-1435,VALID,area code matches VT; confirmed by 3 independent sources,"Brian Huber, D.M.D., M.S.",Owner,,,,,,,http://www.champlainperio.com/,37 Timber Ln,05403,Periodontics,Practice (organisation),Secondary (specialty),,1,2020,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1598884850,http://www.champlainperio.com/,https://www.google.com/maps/place/Champlain+Periodontal/data=!4m7!3m6!1s0x4cca797c401c1c85:0xd973e19b2bd07580!8m2!3d44.4536919!4d-73.166377!16s%2Fg%2F1tf7m5hb!19sChIJhRwcQHx5ykwRgHXQK5vhc9k,,,1598884850,,,
C,"Dr Kenneth J Stavisky, Ltd.",,South Burlington,VT,(802) 865-1212,VALID,area code matches VT,Martha Philbrick,Office Manager,,,,,,,,99 Swift St Suite 115,05403,Endodontics,Practice (organisation),Secondary (specialty),,1,2020,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1942384979,,,,,1942384979,,,
C,"Nda Associates, PLLC",TMJ Sleep Airway Orthodontics,Williston,VT,(802) 876-7803,VALID,area code matches VT; confirmed by 3 independent sources,"Elizabeth Walker, DMD, MSD",Practice Owner,,,,,,,https://airwayortho.com/,71 Knight Ln Suite 10,05495,Orthodontics,Practice (organisation),Secondary (specialty),,2,2016,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1437694635,https://airwayortho.com/,https://www.google.com/maps/place/TMJ+Sleep+Airway+Orthodontics/data=!4m7!3m6!1s0x4cca7856b33fd0df:0xfc098e77390bfcd0!8m2!3d44.4557285!4d-73.1096027!16s%2Fg%2F11c581y172!19sChIJ39A_s1Z4ykwR0PwLOXeOCfw,,,1437694635,,,
